adc6,Time_s,ch1,ch2
1168.0,7.05,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.051,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1174.0,7.052,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1167.0,7.053,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1171.0,7.054,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1176.0,7.055,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1182.0,7.056,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1183.0,7.057,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1192.0,7.058,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1196.0,7.059,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1208.0,7.06,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1211.0,7.061,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1216.0,7.062,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1226.0,7.063,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1223.0,7.064,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.065,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1232.0,7.066,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.067,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1231.0,7.068,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1228.0,7.069,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1227.0,7.07,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1216.0,7.071,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1208.0,7.072,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.073,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1204.0,7.074,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1195.0,7.075,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1196.0,7.076,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1192.0,7.077,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1193.0,7.078,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1195.0,7.079,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1197.0,7.08,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1199.0,7.081,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.082,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.083,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1208.0,7.084,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1212.0,7.085,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1214.0,7.086,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1216.0,7.087,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1209.0,7.088,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1208.0,7.089,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1207.0,7.09,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1204.0,7.091,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.092,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1200.0,7.093,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1199.0,7.094,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1198.0,7.095,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1194.0,7.096,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1200.0,7.097,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1199.0,7.098,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1204.0,7.099,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1206.0,7.1,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1200.0,7.101,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1208.0,7.102,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1212.0,7.103,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1211.0,7.104,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1215.0,7.105,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1216.0,7.106,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1218.0,7.107,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.108,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1215.0,7.109,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1211.0,7.11,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1212.0,7.111,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1208.0,7.112,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1200.0,7.113,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1204.0,7.114,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.115,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1200.0,7.116,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1199.0,7.117,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1202.0,7.118,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1200.0,7.119,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1208.0,7.12,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1204.0,7.121,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1203.0,7.122,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.123,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1212.0,7.124,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1215.0,7.125,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1216.0,7.126,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1218.0,7.127,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.128,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.129,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1215.0,7.13,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1214.0,7.131,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1212.0,7.132,0.0,0.0
1200.0,7.133,0.0,0.0
