timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91269016,2080,22,7,8,7,8,0.312999
91270016,2095,25,8,8,9,8,0.313999
91271017,2095,24,8,8,11,11,0.315
91272017,2132,24,10,11,12,9,0.316
91273016,2131,25,9,8,9,12,0.316999
91274017,2180,26,11,12,10,16,0.318
91275016,2199,27,10,12,11,14,0.318999
91276016,2123,24,9,9,9,8,0.319999
91277016,2088,18,8,7,9,7,0.320999
91278017,2067,21,4,6,6,9,0.322
91279017,2028,20,4,4,2,5,0.323
91280016,1984,15,4,4,2,1,0.323999
91281017,1986,17,3,5,2,1,0.325
91282016,1963,16,3,5,3,1,0.325999
91283017,1947,15,4,0,1,0,0.327
91284016,1920,13,0,3,3,0,0.327999
91285016,1914,15,3,3,1,0,0.328999
91286017,1960,17,4,1,0,3,0.33
91287017,2024,23,6,6,6,7,0.331
91288016,2069,21,7,7,6,6,0.331999
91289017,2078,23,7,7,8,6,0.333
91290016,2080,26,9,8,7,11,0.333999
91291016,2124,23,9,9,10,11,0.334999
91292017,2143,26,9,9,10,11,0.336
91293017,2148,25,7,11,12,9,0.337
91294016,2199,28,10,11,12,13,0.337999
91295016,2191,27,10,10,12,12,0.338999
91296017,2163,23,8,7,10,12,0.34
91297017,2072,21,6,7,6,8,0.341
91298016,2062,19,5,4,4,5,0.341999
91299017,2038,18,5,6,7,6,0.343
91300016,1951,16,2,4,2,2,0.343999
91301017,1982,18,3,3,4,0,0.345
91302016,1935,17,3,3,3,3,0.345999
91303016,1957,15,3,2,1,0,0.346999
91304017,1885,12,1,0,0,0,0.348
91305017,1880,18,2,3,4,0,0.349
91306016,1955,18,4,1,2,5,0.349999
91307017,2036,20,4,5,5,5,0.351
91308016,2035,22,7,8,6,7,0.351999
91309017,2040,21,7,7,9,6,0.353
91310016,2119,27,9,7,10,11,0.353999
91311016,2133,23,9,10,9,8,0.354999
91312017,2145,25,8,10,10,12,0.356
91313017,2163,28,9,11,11,11,0.357
91314016,2192,27,11,12,10,14,0.357999
91315016,2191,25,8,10,13,12,0.358999
91316017,2137,24,8,8,9,11,0.36
91317017,2090,21,6,9,6,9,0.361
91318016,2035,20,5,4,7,7,0.361999
91319017,2027,18,6,6,7,5,0.363
91320016,1984,15,3,3,3,3,0.363999
91321017,1975,15,3,3,4,0,0.365
91322016,1970,15,4,1,1,0,0.365999
91323016,1960,15,2,3,5,0,0.366999
91324017,1931,14,0,2,2,1,0.368
91325017,1886,13,3,2,0,0,0.369
91326016,1959,17,3,3,2,2,0.369999
91327017,2034,20,5,3,5,2,0.371
91328016,2055,21,8,7,7,7,0.371999
91329017,2086,23,8,6,9,5,0.373
91330016,2147,24,8,9,8,9,0.373999
91331016,2134,24,10,11,12,9,0.374999
91332017,2146,25,9,9,8,11,0.376
91333016,2160,25,9,10,12,11,0.376999
91334016,2186,27,11,13,10,14,0.377999
