Time_s,ADC6,CH0
105.286,1240,
105.287,1232,
105.288,1223,
105.289,1215,
105.29,1200,
105.291,1198,
105.292,1186,
105.293,1183,
105.294,1183,
105.295,1184,
105.296,1191,
105.297,1198,
105.298,1204,
105.299,1214,
105.3,1222,
105.301,1222,
105.302,1227,
105.303,1232,
105.304,1239,
105.305,1233,
105.306,1232,
105.307,1231,
105.308,1224,
105.309,1223,
105.31,1216,
105.311,1207,
105.312,1207,
105.313,1198,
105.314,1195,
105.315,1192,
105.316,1200,
105.317,1203,
105.318,1207,
105.319,1213,
105.32,1219,
105.321,1227,
105.322,1232,
105.323,1232,
105.324,1238,
105.325,1233,
105.326,1236,
105.327,1232,
105.328,1228,
105.329,1218,
105.33,1215,
105.331,1205,
105.332,1207,
105.333,1200,
105.334,1200,
105.335,1204,
105.336,1204,
105.337,1208,
105.338,1208,
105.339,1216,
105.34,1224,
105.341,1227,
105.342,1238,
105.343,1234,
105.344,1235,
105.345,1243,
105.346,1237,
105.347,1240,
105.348,1238,
105.349,1230,
105.35,1222,
105.351,1215,
105.352,1204,
105.353,1210,
105.354,1207,
105.355,1203,
105.356,1204,
105.357,1212,
105.358,1215,
105.359,1223,
105.36,1227,
105.361,1232,
105.362,1231,
105.363,1235,
105.364,1237,
105.365,1233,
105.366,1235,
105.367,1232,
105.368,1227,
105.369,1224,
105.37,1215,
105.371,1208,
105.372,1200,
105.373,1200,
105.374,1191,
105.375,1191,
105.376,1200,
105.377,1201,
105.378,1208,
105.379,1216,
105.38,1223,
105.381,1228,
105.382,1235,
105.383,1239,
105.384,1246,
105.385,1239,
105.386,1239,
105.387,1239,
105.388,1240,
105.389,1232,
105.39,1220,
105.391,1207,
105.392,1204,
105.393,1204,
105.394,1207,
105.395,1204,
105.396,1208,
105.397,1215,
105.398,1219,
105.399,1223,
105.4,1231,
105.401,1235,
105.402,1239,
105.403,1239,
105.404,1243,
105.405,1248,
105.406,1248,
105.407,1245,
105.408,1239,
105.409,1228,
105.41,1216,
105.411,1200,
105.412,1200,
105.413,1187,
105.414,1186,
105.415,1192,
105.416,1194,
105.417,1191,
105.418,1199,
105.419,1208,
105.42,1215,
105.421,1224,
105.422,1227,
105.423,1231,
105.424,1228,
105.425,1231,
105.426,1232,
105.427,1225,
105.428,1221,
105.429,1219,
105.43,1208,
105.431,1200,
105.432,1199,
105.433,1198,
105.434,1193,
105.435,1199,
105.436,1207,
105.437,1211,
105.438,1216,
105.439,1224,
105.44,1223,
105.441,1232,
105.442,1231,
105.443,1230,
105.444,1231,
105.445,1231,
105.446,1236,
105.447,1231,
105.448,1223,
105.449,1223,
105.45,1208,
105.451,1199,
105.452,1198,
105.453,1191,
105.454,1184,
105.455,1187,
105.456,1188,
105.457,1206,
105.458,1207,
105.459,1215,
105.46,1224,
105.461,1231,
105.462,1233,
105.463,1240,
105.464,1242,
105.465,1247,
105.466,1242,
105.467,1240,
105.468,1232,
105.469,1225,
105.47,1220,
105.471,1206,
105.472,1208,
105.473,1200,
105.474,1200,
105.475,1198,
105.476,1203,
105.477,1211,
105.478,1219,
105.479,1229,
105.48,1235,
105.481,1240,
105.482,1244,
105.483,1248,
105.484,1252,
105.485,1252,
105.486,1248,
105.487,1248,
105.488,1240,
105.489,1234,
105.49,1224,
105.491,1215,
105.492,1203,
105.493,1198,
105.494,1199,
105.495,1201,
105.496,1207,
105.497,1209,
105.498,1216,
105.499,1223,
105.5,1228,
105.501,1231,
105.502,1239,
105.503,1248,
105.504,1243,
105.505,1247,
105.506,1252,
105.507,1248,
105.508,1243,
105.509,1227,
105.51,1220,
105.511,1208,
105.512,1200,
105.513,1196,
105.514,1192,
105.515,1195,
105.516,1200,
105.517,1208,
105.518,1212,
105.519,1215,
105.52,1219,
105.521,1219,
105.522,1222,
105.523,1231,
105.524,1231,
105.525,1231,
105.526,1224,
105.527,1225,
105.528,1224,
105.529,1211,
105.53,1205,
105.531,1204,
105.532,1190,
105.533,1192,
105.534,1196,
105.535,1191,
105.536,1195,
105.537,1208,
105.538,1211,
105.539,1223,
105.54,1230,
105.541,1240,
105.542,1244,
105.543,1240,
105.544,1241,
105.545,1247,
105.546,1244,
105.547,1231,
105.548,1224,
105.549,1217,
105.55,1209,
105.551,1199,
105.552,1195,
105.553,1195,
105.554,1191,
105.555,1200,
105.556,1202,
105.557,1212,
105.558,1216,
105.559,1223,
105.56,1223,
105.561,1231,
105.562,1236,
105.563,1244,
105.564,1246,
105.565,1246,
105.566,1240,
105.567,1239,
105.568,1232,
105.569,1224,
105.57,1211,
105.571,1207,
105.572,1192,
105.573,1191,
105.574,1196,
105.575,1198,
105.576,1195,
105.577,1201,
105.578,1216,
105.579,1216,
105.58,1228,
105.581,1225,
105.582,1232,
105.583,1229,
105.584,1236,
105.585,1233,
105.586,1236,
105.587,1236,
105.588,1224,
105.589,1228,
105.59,1215,
105.591,1211,
105.592,1196,
105.593,1196,
105.594,1191,
105.595,1193,
105.596,1199,
105.597,1205,
105.598,1214,
105.599,1216,
105.6,1219,
105.601,1224,
105.602,1227,
105.603,1232,
105.604,1226,
105.605,1227,
105.606,1227,
105.607,1231,
105.608,1222,
105.609,1220,
105.61,1216,
105.611,1207,
105.612,1195,
105.613,1191,
105.614,1185,
105.615,1183,
105.616,1188,
105.617,1196,
105.618,1200,
105.619,1215,
105.62,1216,
105.621,1231,
105.622,1236,
105.623,1235,
105.624,1246,
105.625,1247,
105.626,1242,
105.627,1244,
105.628,1235,
105.629,1230,
105.63,1218,
105.631,1208,
105.632,1199,
105.633,1195,
105.634,1197,
105.635,1203,
105.636,1202,
105.637,1214,
105.638,1219,
105.639,1224,
105.64,1234,
105.641,1239,
105.642,1239,
105.643,1247,
105.644,1247,
105.645,1241,
105.646,1243,
105.647,1231,
105.648,1232,
105.649,1219,
105.65,1208,
105.651,1199,
105.652,1192,
105.653,1185,
105.654,1185,
105.655,1192,
105.656,1199,
105.657,1200,
105.658,1203,
105.659,1215,
105.66,1215,
105.661,1223,
105.662,1228,
105.663,1231,
105.664,1231,
105.665,1231,
105.666,1232,
105.667,1231,
105.668,1223,
105.669,1215,
105.67,1214,
105.671,1208,
105.672,1206,
105.673,1199,
105.674,1199,
105.675,1204,
105.676,1204,
105.677,1212,
105.678,1222,
105.679,1224,
105.68,1231,
105.681,1236,
105.682,1239,
105.683,1243,
105.684,1243,
105.685,1244,
105.686,1243,
105.687,1236,
105.688,1231,
105.689,1224,
105.69,1215,
105.691,1208,
105.692,1204,
105.693,1206,
105.694,1200,
105.695,1207,
105.696,1207,
105.697,1211,
105.698,1216,
105.699,1223,
105.7,1227,
105.701,1234,
105.702,1240,
105.703,1246,
105.704,1243,
105.705,1241,
105.706,1239,
105.707,1233,
105.708,1225,
105.709,1219,
105.71,1211,
105.711,1200,
105.712,1191,
105.713,1183,
105.714,1188,
105.715,1183,
105.716,1195,
105.717,1199,
105.718,1208,
105.719,1208,
105.72,1219,
105.721,1228,
105.722,1228,
105.723,1232,
105.724,1231,
105.725,1232,
105.726,1233,
105.727,1232,
105.728,1232,
105.729,1224,
105.73,1216,
105.731,1198,
105.732,1192,
105.733,1184,
105.734,1184,
105.735,1183,
105.736,1185,
105.737,1191,
105.738,1197,
105.739,1200,
105.74,1207,
105.741,1220,
105.742,1231,
105.743,1236,
105.744,1233,
105.745,1236,
105.746,1239,
105.747,1234,
105.748,1228,
105.749,1224,
105.75,1216,
105.751,1207,
105.752,1208,
105.753,1200,
105.754,1200,
105.755,1208,
105.756,1214,
105.757,1216,
105.758,1220,
105.759,1223,
105.76,1226,
105.761,1232,
105.762,1239,
105.763,1241,
105.764,1241,
105.765,1247,
105.766,1248,
105.767,1243,
105.768,1235,
105.769,1228,
105.77,1219,
105.771,1208,
105.772,1203,
105.773,1199,
105.774,1199,
105.775,1204,
105.776,1208,
105.777,1212,
105.778,1224,
105.779,1231,
105.78,1236,
105.781,1235,
105.782,1239,
105.783,1240,
105.784,1248,
105.785,1241,
105.786,1246,
105.787,1240,
105.788,1239,
105.789,1231,
105.79,1216,
105.791,1214,
105.792,1202,
105.793,1192,
105.794,1187,
105.795,1192,
105.796,1196,
105.797,1207,
105.798,1211,
105.799,1216,
105.8,1224,
105.801,1224,
105.802,1228,
105.803,1239,
105.804,1239,
105.805,1244,
105.806,1237,
105.807,1233,
105.808,1232,
105.809,1224,
105.81,1215,
105.811,1202,
105.812,1196,
105.813,1195,
105.814,1192,
105.815,1196,
105.816,1196,
105.817,1203,
105.818,1211,
105.819,1217,
105.82,1231,
105.821,1240,
105.822,1248,
105.823,1248,
105.824,1247,
105.825,1247,
105.826,1239,
105.827,1239,
105.828,1231,
105.829,1227,
105.83,1216,
105.831,1203,
105.832,1200,
105.833,1199,
105.834,1189,
105.835,1192,
105.836,1200,
105.837,1203,
105.838,1214,
105.839,1216,
105.84,1224,
105.841,1236,
105.842,1235,
105.843,1237,
105.844,1240,
105.845,1242,
105.846,1243,
105.847,1239,
105.848,1236,
105.849,1228,
105.85,1215,
105.851,1199,
105.852,1190,
105.853,1188,
105.854,1183,
105.855,1183,
105.856,1183,
105.857,1192,
105.858,1200,
105.859,1203,
105.86,1215,
105.861,1220,
105.862,1228,
105.863,1231,
105.864,1229,
105.865,1231,
105.866,1230,
105.867,1232,
105.868,1226,
105.869,1226,
105.87,1215,
105.871,1208,
105.872,1199,
105.873,1192,
105.874,1189,
105.875,1191,
105.876,1199,
105.877,1204,
105.878,1207,
105.879,1216,
105.88,1223,
105.881,1228,
105.882,1232,
105.883,1236,
105.884,1239,
105.885,1240,
105.886,1236,
105.887,1231,
105.888,1227,
105.889,1223,
105.89,1215,
105.891,1207,
105.892,1199,
105.893,1190,
105.894,1189,
105.895,1191,
105.896,1199,
105.897,1199,
105.898,1208,
105.899,1215,
105.9,1224,
105.901,1231,
105.902,1236,
105.903,1240,
105.904,1233,
105.905,1244,
105.906,1235,
105.907,1239,
105.908,1232,
105.909,1219,
105.91,1216,
105.911,1207,
105.912,1201,
105.913,1199,
105.914,1203,
105.915,1208,
105.916,1209,
105.917,1222,
105.918,1224,
105.919,1234,
105.92,1240,
105.921,1240,
105.922,1243,
105.923,1254,
105.924,1256,
105.925,1252,
105.926,1249,
105.927,1252,
105.928,1247,
105.929,1231,
105.93,1223,
105.931,1216,
105.932,1204,
105.933,1195,
105.934,1192,
105.935,1200,
105.936,1206,
105.937,1210,
105.938,1211,
105.939,1216,
105.94,1223,
105.941,1230,
105.942,1231,
105.943,1231,
105.944,1243,
105.945,1247,
105.946,1244,
105.947,1244,
105.948,1240,
105.949,1231,
105.95,1223,
105.951,1216,
105.952,1211,
105.953,1207,
105.954,1206,
105.955,1204,
105.956,1208,
105.957,1215,
105.958,1215,
105.959,1222,
105.96,1232,
105.961,1234,
105.962,1240,
105.963,1248,
105.964,1247,
105.965,1247,
105.966,1248,
105.967,1240,
105.968,1240,
105.969,1228,
105.97,1216,
105.971,1200,
105.972,1192,
105.973,1190,
105.974,1184,
105.975,1181,
105.976,1188,
105.977,1187,
105.978,1193,
105.979,1210,
105.98,1216,
105.981,1227,
105.982,1228,
105.983,1230,
105.984,1228,
105.985,1228,
105.986,1227,
105.987,1228,
105.988,1216,
105.989,1216,
105.99,1207,
105.991,1198,
105.992,1187,
105.993,1183,
105.994,1183,
105.995,1184,
105.996,1185,
105.997,1195,
105.998,1202,
105.999,1216,
106.0,1223,
106.001,1232,
106.002,1239,
106.003,1246,
106.004,1247,
106.005,1247,
106.006,1241,
106.007,1240,
106.008,1231,
106.009,1230,
106.01,1216,
106.011,1208,
106.012,1206,
106.013,1194,
106.014,1195,
106.015,1195,
106.016,1194,
106.017,1202,
106.018,1208,
106.019,1219,
106.02,1225,
106.021,1231,
106.022,1240,
106.023,1239,
106.024,1244,
106.025,1248,
106.026,1248,
106.027,1247,
106.028,1240,
106.029,1232,
106.03,1219,
106.031,1207,
106.032,1200,
106.033,1188,
106.034,1184,
106.035,1183,
106.036,1188,
106.037,1191,
106.038,1199,
106.039,1215,
106.04,1223,
106.041,1231,
106.042,1239,
106.043,1240,
106.044,1240,
106.045,1237,
106.046,1236,
106.047,1233,
106.048,1232,
106.049,1224,
106.05,1215,
106.051,1207,
106.052,1204,
106.053,1194,
106.054,1193,
106.055,1200,
106.056,1208,
106.057,1211,
106.058,1216,
106.059,1223,
106.06,1228,
106.061,1232,
106.062,1239,
106.063,1240,
106.064,1242,
106.065,1236,
106.066,1239,
106.067,1236,
106.068,1231,
106.069,1224,
106.07,1215,
106.071,1202,
106.072,1199,
106.073,1198,
106.074,1191,
106.075,1195,
106.076,1199,
106.077,1199,
106.078,1207,
106.079,1216,
106.08,1228,
106.081,1231,
106.082,1236,
106.083,1237,
106.084,1234,
106.085,1232,
106.086,1229,
106.087,1223,
106.088,1219,
106.089,1215,
106.09,1201,
106.091,1196,
106.092,1192,
106.093,1184,
106.094,1184,
106.095,1187,
106.096,1192,
106.097,1200,
106.098,1208,
106.099,1215,
106.1,1227,
106.101,1231,
106.102,1240,
106.103,1244,
106.104,1243,
106.105,1239,
106.106,1243,
106.107,1232,
106.108,1229,
106.109,1224,
106.11,1216,
106.111,1204,
106.112,1202,
106.113,1193,
106.114,1191,
106.115,1199,
106.116,1199,
106.117,1207,
106.118,1215,
106.119,1223,
106.12,1231,
106.121,1236,
106.122,1236,
106.123,1233,
106.124,1236,
106.125,1239,
106.126,1233,
106.127,1233,
106.128,1231,
106.129,1224,
106.13,1216,
106.131,1208,
106.132,1200,
106.133,1188,
106.134,1191,
106.135,1192,
106.136,1192,
106.137,1191,
106.138,1200,
106.139,1207,
106.14,1209,
106.141,1215,
106.142,1223,
106.143,1227,
106.144,1231,
106.145,1239,
106.146,1239,
106.147,1239,
106.148,1228,
106.149,1221,
106.15,1215,
106.151,1215,
106.152,1201,
106.153,1199,
106.154,1199,
106.155,1200,
106.156,1203,
106.157,1208,
106.158,1208,
106.159,1217,
106.16,1217,
106.161,1224,
106.162,1223,
106.163,1223,
106.164,1224,
106.165,1231,
106.166,1224,
106.167,1228,
106.168,1219,
106.169,1216,
106.17,1204,
106.171,1200,
106.172,1190,
106.173,1191,
106.174,1192,
106.175,1192,
106.176,1199,
106.177,1204,
106.178,1215,
106.179,1216,
106.18,1224,
106.181,1231,
106.182,1231,
106.183,1232,
106.184,1233,
106.185,1239,
106.186,1239,
106.187,1236,
106.188,1225,
106.189,1219,
106.19,1205,
106.191,1199,
106.192,1191,
106.193,1184,
106.194,1184,
106.195,1184,
106.196,1193,
106.197,1208,
106.198,1215,
106.199,1223,
106.2,1231,
106.201,1240,
106.202,1239,
106.203,1248,
106.204,1251,
106.205,1248,
106.206,1248,
106.207,1252,
106.208,1243,
106.209,1232,
106.21,1223,
106.211,1209,
106.212,1201,
106.213,1197,
106.214,1195,
106.215,1199,
106.216,1200,
106.217,1207,
106.218,1219,
106.219,1223,
106.22,1231,
106.221,1239,
106.222,1240,
106.223,1244,
106.224,1247,
106.225,1247,
106.226,1248,
106.227,1239,
106.228,1239,
106.229,1226,
106.23,1217,
106.231,1208,
106.232,1207,
106.233,1200,
106.234,1197,
106.235,1199,
106.236,1207,
106.237,1216,
106.238,1224,
106.239,1229,
106.24,1244,
106.241,1248,
106.242,1249,
106.243,1252,
106.244,1252,
106.245,1252,
106.246,1248,
106.247,1248,
106.248,1244,
106.249,1231,
106.25,1224,
106.251,1216,
106.252,1203,
106.253,1199,
106.254,1199,
106.255,1199,
106.256,1193,
106.257,1199,
106.258,1207,
106.259,1216,
106.26,1224,
106.261,1227,
106.262,1224,
106.263,1231,
106.264,1228,
106.265,1228,
106.266,1231,
106.267,1232,
106.268,1232,
106.269,1223,
106.27,1216,
106.271,1208,
106.272,1199,
106.273,1195,
106.274,1200,
106.275,1193,
106.276,1197,
106.277,1202,
106.278,1208,
106.279,1215,
106.28,1224,
106.281,1231,
106.282,1232,
106.283,1238,
106.284,1240,
106.285,1240,
106.286,1246,
106.287,1242,
106.288,1232,
106.289,1230,
106.29,1216,
106.291,1201,
106.292,1192,
106.293,1195,
106.294,1192,
106.295,1191,
106.296,1202,
106.297,1207,
106.298,1215,
106.299,1224,
106.3,1231,
106.301,1231,
106.302,1240,
106.303,1246,
106.304,1248,
106.305,1242,
106.306,1242,
106.307,1244,
106.308,1242,
106.309,1234,
106.31,1227,
106.311,1220,
106.312,1210,
106.313,1211,
106.314,1207,
106.315,1207,
106.316,1208,
106.317,1215,
106.318,1222,
106.319,1227,
106.32,1232,
106.321,1235,
106.322,1244,
106.323,1246,
106.324,1247,
106.325,1242,
106.326,1248,
106.327,1240,
106.328,1238,
106.329,1224,
106.33,1216,
106.331,1204,
106.332,1200,
106.333,1199,
106.334,1200,
106.335,1199,
106.336,1208,
106.337,1216,
106.338,1223,
106.339,1232,
106.34,1240,
106.341,1244,
106.342,1243,
106.343,1250,
106.344,1248,
106.345,1248,
106.346,1250,
106.347,1247,
106.348,1236,
106.349,1231,
106.35,1217,
106.351,1208,
106.352,1200,
106.353,1192,
106.354,1191,
106.355,1188,
106.356,1192,
106.357,1203,
106.358,1214,
106.359,1215,
106.36,1220,
106.361,1232,
106.362,1228,
106.363,1232,
106.364,1232,
106.365,1231,
106.366,1232,
106.367,1224,
106.368,1222,
106.369,1216,
106.37,1213,
106.371,1200,
106.372,1195,
106.373,1188,
106.374,1183,
106.375,1185,
106.376,1195,
106.377,1200,
106.378,1201,
106.379,1214,
106.38,1216,
106.381,1223,
106.382,1227,
106.383,1231,
106.384,1232,
106.385,1238,
106.386,1232,
106.387,1236,
106.388,1232,
106.389,1228,
106.39,1216,
106.391,1214,
106.392,1208,
106.393,1208,
106.394,1208,
106.395,1203,
106.396,1203,
106.397,1204,
106.398,1205,
106.399,1209,
106.4,1215,
106.401,1220,
106.402,1232,
106.403,1232,
106.404,1239,
106.405,1240,
106.406,1244,
106.407,1235,
106.408,1232,
106.409,1216,
106.41,1211,
106.411,1202,
106.412,1196,
106.413,1192,
106.414,1192,
106.415,1191,
106.416,1194,
106.417,1201,
106.418,1209,
106.419,1220,
106.42,1231,
106.421,1231,
106.422,1231,
106.423,1240,
106.424,1235,
106.425,1239,
106.426,1232,
106.427,1228,
106.428,1225,
106.429,1222,
106.43,1208,
106.431,1200,
106.432,1188,
106.433,1183,
106.434,1184,
106.435,1184,
106.436,1191,
106.437,1195,
106.438,1204,
106.439,1215,
106.44,1230,
106.441,1231,
106.442,1236,
106.443,1239,
106.444,1240,
106.445,1240,
106.446,1246,
106.447,1237,
106.448,1231,
106.449,1228,
106.45,1215,
106.451,1207,
106.452,1192,
106.453,1191,
106.454,1191,
106.455,1188,
106.456,1200,
106.457,1203,
106.458,1216,
106.459,1223,
106.46,1238,
106.461,1244,
106.462,1244,
106.463,1241,
106.464,1244,
106.465,1248,
106.466,1240,
106.467,1240,
106.468,1239,
106.469,1227,
106.47,1216,
106.471,1210,
106.472,1197,
106.473,1192,
106.474,1192,
106.475,1192,
106.476,1192,
106.477,1206,
106.478,1208,
106.479,1216,
106.48,1216,
106.481,1223,
106.482,1231,
106.483,1230,
106.484,1231,
106.485,1225,
106.486,1224,
106.487,1228,
106.488,1223,
106.489,1215,
106.49,1211,
106.491,1200,
106.492,1196,
106.493,1191,
106.494,1190,
106.495,1183,
106.496,1192,
106.497,1200,
106.498,1200,
106.499,1212,
106.5,1216,
106.501,1227,
106.502,1227,
106.503,1234,
106.504,1233,
106.505,1232,
106.506,1228,
106.507,1228,
106.508,1220,
106.509,1216,
106.51,1207,
106.511,1203,
106.512,1188,
106.513,1183,
106.514,1183,
106.515,1184,
106.516,1192,
106.517,1196,
106.518,1206,
106.519,1215,
106.52,1217,
106.521,1223,
106.522,1223,
106.523,1231,
106.524,1238,
106.525,1232,
106.526,1234,
106.527,1229,
106.528,1223,
106.529,1223,
106.53,1207,
106.531,1204,
106.532,1198,
106.533,1187,
106.534,1192,
106.535,1198,
106.536,1200,
106.537,1208,
106.538,1216,
106.539,1219,
106.54,1230,
106.541,1239,
106.542,1242,
106.543,1236,
106.544,1236,
106.545,1240,
106.546,1241,
106.547,1243,
106.548,1236,
106.549,1223,
106.55,1215,
106.551,1206,
106.552,1189,
106.553,1183,
106.554,1183,
106.555,1183,
106.556,1199,
106.557,1206,
106.558,1209,
106.559,1216,
106.56,1224,
106.561,1232,
106.562,1236,
106.563,1240,
106.564,1244,
106.565,1236,
106.566,1234,
106.567,1232,
106.568,1224,
106.569,1219,
106.57,1214,
106.571,1203,
106.572,1192,
106.573,1195,
106.574,1188,
106.575,1191,
106.576,1187,
106.577,1195,
106.578,1207,
106.579,1216,
106.58,1218,
106.581,1228,
106.582,1224,
106.583,1225,
106.584,1231,
106.585,1232,
106.586,1238,
106.587,1236,
106.588,1232,
106.589,1222,
106.59,1215,
106.591,1216,
106.592,1203,
106.593,1200,
106.594,1199,
106.595,1192,
106.596,1194,
106.597,1204,
106.598,1207,
106.599,1216,
106.6,1223,
106.601,1232,
106.602,1233,
106.603,1239,
106.604,1235,
106.605,1235,
106.606,1236,
106.607,1231,
106.608,1230,
106.609,1217,
106.61,1212,
106.611,1208,
106.612,1193,
106.613,1191,
106.614,1188,
106.615,1188,
106.616,1200,
106.617,1203,
106.618,1212,
106.619,1220,
106.62,1224,
106.621,1232,
106.622,1236,
106.623,1232,
106.624,1239,
106.625,1236,
106.626,1236,
106.627,1231,
106.628,1227,
106.629,1224,
106.63,1215,
106.631,1203,
106.632,1200,
106.633,1197,
106.634,1192,
106.635,1190,
106.636,1186,
106.637,1191,
106.638,1200,
106.639,1216,
106.64,1224,
106.641,1232,
106.642,1240,
106.643,1236,
106.644,1238,
106.645,1239,
106.646,1235,
106.647,1236,
106.648,1232,
106.649,1220,
106.65,1211,
106.651,1208,
106.652,1200,
106.653,1192,
106.654,1186,
106.655,1187,
106.656,1198,
106.657,1200,
106.658,1211,
106.659,1216,
106.66,1224,
106.661,1227,
106.662,1232,
106.663,1243,
106.664,1239,
106.665,1241,
106.666,1243,
106.667,1243,
106.668,1242,
106.669,1236,
106.67,1221,
106.671,1216,
106.672,1208,
106.673,1200,
106.674,1195,
106.675,1200,
106.676,1204,
106.677,1203,
106.678,1208,
106.679,1215,
106.68,1222,
106.681,1225,
106.682,1232,
106.683,1236,
106.684,1240,
106.685,1235,
106.686,1240,
106.687,1236,
106.688,1231,
106.689,1229,
106.69,1215,
106.691,1210,
106.692,1195,
106.693,1200,
106.694,1200,
106.695,1197,
106.696,1207,
106.697,1214,
106.698,1217,
106.699,1232,
106.7,1232,
106.701,1237,
106.702,1240,
106.703,1244,
106.704,1244,
106.705,1239,
106.706,1237,
106.707,1233,
106.708,1228,
106.709,1223,
106.71,1215,
106.711,1207,
106.712,1203,
106.713,1200,
106.714,1200,
106.715,1199,
106.716,1205,
106.717,1216,
106.718,1217,
106.719,1224,
106.72,1232,
106.721,1236,
106.722,1240,
106.723,1241,
106.724,1248,
106.725,1247,
106.726,1247,
106.727,1244,
106.728,1234,
106.729,1227,
106.73,1220,
106.731,1208,
106.732,1199,
106.733,1188,
106.734,1184,
106.735,1185,
106.736,1191,
106.737,1192,
106.738,1201,
106.739,1215,
106.74,1219,
106.741,1225,
106.742,1231,
106.743,1236,
106.744,1228,
106.745,1231,
106.746,1228,
106.747,1231,
106.748,1223,
106.749,1219,
106.75,1215,
106.751,1206,
106.752,1200,
106.753,1192,
106.754,1192,
106.755,1191,
106.756,1196,
106.757,1200,
106.758,1212,
106.759,1215,
106.76,1217,
106.761,1231,
106.762,1231,
106.763,1234,
106.764,1239,
106.765,1244,
106.766,1244,
106.767,1237,
106.768,1231,
106.769,1231,
106.77,1223,
106.771,1208,
106.772,1199,
106.773,1200,
106.774,1191,
106.775,1193,
106.776,1201,
106.777,1215,
106.778,1224,
106.779,1233,
106.78,1239,
106.781,1239,
106.782,1240,
106.783,1244,
106.784,1243,
106.785,1247,
106.786,1243,
106.787,1246,
106.788,1240,
106.789,1232,
106.79,1222,
106.791,1215,
106.792,1204,
106.793,1197,
106.794,1198,
106.795,1200,
106.796,1199,
106.797,1207,
106.798,1211,
106.799,1219,
106.8,1225,
106.801,1236,
106.802,1239,
106.803,1241,
106.804,1243,
106.805,1244,
106.806,1240,
106.807,1239,
106.808,1240,
106.809,1236,
106.81,1223,
106.811,1215,
106.812,1208,
106.813,1207,
106.814,1201,
106.815,1206,
106.816,1203,
106.817,1216,
106.818,1215,
106.819,1223,
106.82,1231,
106.821,1233,
106.822,1239,
106.823,1243,
106.824,1246,
106.825,1248,
106.826,1243,
106.827,1236,
106.828,1238,
106.829,1223,
106.83,1216,
106.831,1208,
106.832,1195,
106.833,1191,
106.834,1189,
106.835,1192,
106.836,1196,
106.837,1203,
106.838,1208,
106.839,1216,
106.84,1218,
106.841,1224,
106.842,1231,
106.843,1232,
106.844,1232,
106.845,1239,
106.846,1231,
106.847,1231,
106.848,1223,
106.849,1223,
106.85,1216,
106.851,1203,
106.852,1198,
106.853,1199,
106.854,1204,
106.855,1207,
106.856,1215,
106.857,1219,
106.858,1222,
106.859,1232,
106.86,1231,
106.861,1239,
106.862,1246,
106.863,1247,
106.864,1248,
106.865,1248,
106.866,1241,
106.867,1247,
106.868,1233,
106.869,1227,
106.87,1216,
106.871,1206,
106.872,1199,
106.873,1196,
106.874,1192,
106.875,1191,
106.876,1195,
106.877,1201,
106.878,1212,
106.879,1216,
106.88,1223,
106.881,1228,
106.882,1232,
106.883,1231,
106.884,1239,
106.885,1236,
106.886,1236,
106.887,1231,
106.888,1226,
106.889,1223,
106.89,1217,
106.891,1210,
106.892,1193,
106.893,1187,
106.894,1186,
106.895,1191,
106.896,1192,
106.897,1191,
106.898,1202,
106.899,1216,
106.9,1223,
106.901,1217,
106.902,1219,
106.903,1223,
106.904,1230,
106.905,1232,
106.906,1227,
106.907,1228,
106.908,1222,
106.909,1211,
106.91,1207,
106.911,1199,
106.912,1185,
106.913,1180,
106.914,1177,
106.915,1184,
106.916,1188,
106.917,1191,
106.918,1207,
106.919,1211,
106.92,1219,
106.921,1220,
106.922,1231,
106.923,1231,
106.924,1239,
106.925,1236,
106.926,1244,
106.927,1240,
106.928,1235,
106.929,1227,
106.93,1216,
106.931,1208,
106.932,1200,
106.933,1192,
106.934,1186,
106.935,1191,
106.936,1187,
106.937,1192,
106.938,1207,
106.939,1215,
106.94,1220,
106.941,1224,
106.942,1231,
106.943,1232,
106.944,1232,
106.945,1235,
106.946,1242,
106.947,1235,
106.948,1232,
106.949,1223,
106.95,1215,
106.951,1208,
106.952,1201,
106.953,1195,
106.954,1192,
106.955,1196,
106.956,1193,
106.957,1204,
106.958,1205,
106.959,1208,
106.96,1220,
106.961,1223,
106.962,1223,
106.963,1231,
106.964,1223,
106.965,1230,
106.966,1230,
106.967,1227,
106.968,1223,
106.969,1216,
106.97,1208,
106.971,1204,
106.972,1199,
106.973,1191,
106.974,1191,
106.975,1192,
106.976,1191,
106.977,1195,
106.978,1200,
106.979,1208,
106.98,1212,
106.981,1220,
106.982,1223,
106.983,1223,
106.984,1219,
106.985,1220,
106.986,1228,
106.987,1221,
106.988,1215,
106.989,1215,
106.99,1201,
106.991,1195,
106.992,1187,
106.993,1184,
106.994,1184,
106.995,1187,
106.996,1189,
106.997,1199,
106.998,1201,
106.999,1208,
107.0,1217,
107.001,1224,
107.002,1231,
107.003,1231,
107.004,1239,
107.005,1234,
107.006,1233,
107.007,1239,
107.008,1227,
107.009,1227,
107.01,1215,
107.011,1208,
107.012,1203,
107.013,1199,
107.014,1204,
107.015,1200,
107.016,1211,
107.017,1218,
107.018,1225,
107.019,1234,
107.02,1243,
107.021,1249,
107.022,1260,
107.023,1264,
107.024,1263,
107.025,1260,
107.026,1255,
107.027,1259,
107.028,1247,
107.029,1242,
107.03,1227,
107.031,1215,
107.032,1208,
107.033,1199,
