timestamp_us,grip_voltage,relative_time_us
127808155,2103,1493020
127808525,2107,1493390
127808900,2114,1493765
127809270,2117,1494135
127809640,2120,1494505
127810011,2123,1494876
127810381,2124,1495246
127810752,2125,1495617
127811123,2124,1495988
127811493,2122,1496358
127811863,2118,1496728
127812238,2116,1497103
127812608,2111,1497473
127812979,2107,1497844
127813349,2101,1498214
127813724,2095,1498589
127814095,2088,1498960
127814465,2080,1499330
127814836,2072,1499701
127815207,2065,1500072
127815577,2056,1500442
127815948,2048,1500813
127816318,2038,1501183
127816690,2031,1501555
127817061,2023,1501926
127817432,2016,1502297
127817802,2009,1502667
127818173,2003,1503038
127818543,1997,1503408
127818918,1992,1503783
127819288,1987,1504153
127819658,1984,1504523
127820030,1984,1504895
127820400,1982,1505265
127820771,1981,1505636
127821141,1981,1506006
127821512,1983,1506377
127821886,1985,1506751
127822256,1989,1507121
127822627,1994,1507492
127822997,1999,1507862
127823368,2007,1508233
127823742,2011,1508607
127824112,2019,1508977
127824483,2026,1509348
127824853,2034,1509718
127825224,2042,1510089
127825594,2051,1510459
127825965,2059,1510830
127826336,2068,1511201
127826709,2076,1511574
127827079,2083,1511944
127827450,2090,1512315
127827820,2097,1512685
127828191,2103,1513056
127828561,2109,1513426
127828936,2114,1513801
127829307,2118,1514172
127829677,2121,1514542
127830050,2123,1514915
127830421,2125,1515286
127830791,2125,1515656
127831162,2124,1516027
127831533,2123,1516398
127831908,2120,1516773
127832278,2116,1517143
127832649,2111,1517514
127833020,2106,1517885
127833390,2101,1518255
127833761,2093,1518626
127834135,2087,1519000
127834505,2078,1519370
127834876,2071,1519741
127835251,2063,1520116
127835622,2056,1520487
127835992,2047,1520857
127836363,2038,1521228
127836736,2030,1521601
127837107,2023,1521972
127837477,2015,1522342
127837848,2008,1522713
127838219,2002,1523084
127838589,1996,1523454
127838960,1991,1523825
127839330,1988,1524195
127839705,1985,1524570
127840076,1982,1524941
127840446,1981,1525311
127840816,1981,1525681
127841187,1981,1526052
127841558,1983,1526423
127841933,1986,1526798
127842303,1990,1527168
127842674,1995,1527539
127843049,1999,1527914
127843419,2005,1528284
127843790,2012,1528655
127844161,2019,1529026
127844531,2027,1529396
127844906,2035,1529771
127845276,2043,1530141
127845647,2051,1530512
127846017,2060,1530882
127846388,2069,1531253
127846758,2076,1531623
127847129,2084,1531994
127847500,2091,1532365
127847870,2098,1532735
127848245,2104,1533110
127848616,2109,1533481
127848987,2114,1533852
127849357,2118,1534222
127849732,2122,1534597
127850103,2122,1534968
127850473,2124,1535338
127850843,2125,1535708
127851214,2124,1536079
127851585,2122,1536450
127851955,2119,1536820
127852326,2116,1537191
127852699,2110,1537564
127853070,2105,1537935
127853440,2100,1538305
127853810,2093,1538675
127854181,2084,1539046
127854552,2078,1539417
127854926,2070,1539791
127855297,2062,1540162
127855667,2054,1540532
127856043,2047,1540908
127856414,2037,1541279
127856784,2029,1541649
127857155,2021,1542020
127857525,2014,1542390
127857900,2007,1542765
127858270,2001,1543135
127858640,1996,1543505
127859011,1991,1543876
127859381,1987,1544246
127859752,1984,1544617
127860123,1983,1544988
127860493,1981,1545358
127860863,1981,1545728
127861238,1981,1546103
127861608,1983,1546473
127861979,1986,1546844
127862349,1989,1547214
127862724,1995,1547589
127863095,2001,1547960
127863465,2006,1548330
127863836,2013,1548701
127864207,2020,1549072
127864577,2028,1549442
127864948,2036,1549813
127865318,2045,1550183
127865690,2053,1550555
127866061,2061,1550926
127866432,2069,1551297
127866802,2078,1551667
127867173,2084,1552038
127867543,2093,1552408
127867918,2099,1552783
127868288,2106,1553153
127868658,2110,1553523
127869030,2115,1553895
127869400,2122,1554265
127869771,2121,1554636
127870141,2124,1555006
127870512,2125,1555377
127870886,2124,1555751
127871256,2123,1556121
127871627,2122,1556492
127871997,2118,1556862
127872368,2114,1557233
127872742,2110,1557607
127873112,2105,1557977
127873483,2099,1558348
127873853,2091,1558718
127874224,2086,1559089
127874594,2079,1559459
127874965,2069,1559830
127875336,2062,1560201
127875709,2053,1560574
127876079,2045,1560944
127876450,2036,1561315
127876820,2028,1561685
127877191,2021,1562056
127877561,2013,1562426
127877936,2007,1562801
127878307,2000,1563172
127878677,1994,1563542
127879050,1991,1563915
127879421,1988,1564286
127879791,1984,1564656
127880162,1981,1565027
127880533,1981,1565398
127880908,1981,1565773
127881278,1984,1566143
127881649,1984,1566514
127882020,1987,1566885
127882390,1991,1567255
127882761,1995,1567626
127883135,2002,1568000
127883505,2007,1568370
127883876,2013,1568741
127884251,2021,1569116
127884622,2030,1569487
127884992,2038,1569857
127885363,2045,1570228
127885736,2054,1570601
127886107,2062,1570972
127886477,2071,1571342
127886848,2078,1571713
127887219,2086,1572084
127887589,2093,1572454
127887960,2100,1572825
127888330,2106,1573195
127888705,2111,1573570
127889076,2116,1573941
127889446,2120,1574311
127889816,2122,1574681
127890187,2124,1575052
127890558,2124,1575423
127890933,2124,1575798
127891303,2123,1576168
127891674,2120,1576539
127892049,2118,1576914
127892419,2113,1577284
127892790,2109,1577655
127893161,2104,1578026
127893531,2099,1578396
127893906,2090,1578771
127894276,2084,1579141
127894647,2076,1579512
127895017,2068,1579882
127895388,2061,1580253
127895758,2053,1580623
127896129,2043,1580994
127896500,2037,1581365
127896870,2027,1581735
127897245,2019,1582110
127897616,2013,1582481
127897987,2005,1582852
127898357,1999,1583222
127898732,1994,1583597
127899103,1989,1583968
127899473,1986,1584338
127899843,1984,1584708
127900214,1982,1585079
127900585,1981,1585450
127900955,1981,1585820
127901326,1982,1586191
127901699,1984,1586564
127902070,1987,1586935
127902440,1991,1587305
127902810,1996,1587675
127903181,2002,1588046
127903552,2007,1588417
127903926,2015,1588791
127904297,2022,1589162
127904667,2030,1589532
127905043,2039,1589908
127905414,2049,1590279
127905784,2055,1590649
127906155,2063,1591020
127906525,2070,1591390
127906900,2080,1591765
127907270,2087,1592135
127907640,2093,1592505
127908011,2101,1592876
127908381,2106,1593246
127908752,2111,1593617
127909123,2115,1593988
127909493,2119,1594358
127909863,2122,1594728
127910238,2124,1595103
127910608,2125,1595473
127910979,2124,1595844
127911349,2123,1596214
127911724,2121,1596589
127912095,2118,1596960
127912465,2111,1597330
127912836,2109,1597701
127913207,2103,1598072
127913577,2097,1598442
127913948,2090,1598813
127914318,2082,1599183
127914690,2075,1599555
127915061,2067,1599926
127915432,2059,1600297
127915802,2051,1600667
127916173,2043,1601038
127916543,2035,1601408
127916918,2026,1601783
127917288,2019,1602153
127917658,2012,1602523
127918030,2005,1602895
127918400,1999,1603265
127918771,1994,1603636
127919141,1990,1604006
127919512,1986,1604377
127919886,1983,1604751
127920256,1982,1605121
127920627,1980,1605492
127920997,1981,1605862
127921368,1983,1606233
127921742,1984,1606607
127922112,1988,1606977
127922483,1992,1607348
127922853,1997,1607718
127923224,2001,1608089
127923594,2009,1608459
127923965,2016,1608830
127924336,2023,1609201
127924709,2031,1609574
127925079,2039,1609944
127925450,2048,1610315
127925820,2056,1610685
127926191,2064,1611056
127926561,2073,1611426
127926936,2081,1611801
127927307,2088,1612172
127927677,2096,1612542
127928050,2102,1612915
127928421,2105,1613286
127928791,2112,1613656
127929162,2116,1614027
127929533,2120,1614398
127929908,2123,1614773
127930278,2124,1615143
127930649,2124,1615514
127931020,2124,1615885
127931390,2123,1616255
127931761,2120,1616626
127932135,2117,1617000
127932505,2113,1617370
127932876,2108,1617741
127933251,2104,1618116
127933622,2096,1618487
127933992,2089,1618857
127934363,2082,1619228
127934736,2074,1619601
127935107,2066,1619972
127935477,2058,1620342
127935848,2050,1620713
127936219,2041,1621084
127936589,2033,1621454
127936960,2025,1621825
127937330,2018,1622195
127937705,2011,1622570
127938076,2005,1622941
127938446,1998,1623311
127938816,1993,1623681
127939187,1989,1624052
127939558,1986,1624423
127939933,1983,1624798
127940303,1981,1625168
127940674,1980,1625539
127941049,1981,1625914
127941419,1981,1626284
127941790,1985,1626655
127942161,1989,1627026
127942531,1994,1627396
127942906,1997,1627771
127943276,2004,1628141
127943647,2009,1628512
127944017,2018,1628882
127944388,2024,1629253
127944758,2036,1629623
127945129,2040,1629994
127945500,2048,1630365
127945870,2057,1630735
127946245,2066,1631110
127946616,2073,1631481
127946987,2080,1631852
127947357,2088,1632222
127947732,2097,1632597
127948103,2102,1632968
127948473,2107,1633338
127948843,2113,1633708
127949214,2117,1634079
127949585,2120,1634450
127949955,2123,1634820
127950326,2124,1635191
127950699,2125,1635564
127951070,2124,1635935
127951440,2122,1636305
127951810,2120,1636675
127952181,2117,1637046
127952552,2112,1637417
127952926,2105,1637791
127953297,2102,1638162
127953667,2095,1638532
127954043,2088,1638908
127954414,2081,1639279
127954784,2073,1639649
127955155,2065,1640020
127955525,2056,1640390
127955900,2049,1640765
127956270,2040,1641135
127956640,2032,1641505
127957011,2024,1641876
127957381,2017,1642246
127957752,2010,1642617
127958123,2004,1642988
127958493,1997,1643358
127958863,1994,1643728
127959238,1988,1644103
127959608,1985,1644473
127959979,1983,1644844
127960349,1981,1645214
127960724,1981,1645589
127961095,1981,1645960
127961465,1983,1646330
127961836,1985,1646701
127962207,1988,1647072
127962577,1992,1647442
127962948,1998,1647813
127963318,2004,1648183
127963690,2010,1648555
127964061,2017,1648926
127964432,2025,1649297
127964802,2033,1649667
127965173,2041,1650038
127965543,2049,1650408
127965918,2058,1650783
127966288,2066,1651153
127966658,2074,1651523
127967030,2082,1651895
127967400,2090,1652265
127967771,2096,1652636
127968141,2103,1653006
127968512,2108,1653377
127968886,2116,1653751
127969256,2115,1654121
127969627,2119,1654492
127969997,2123,1654862
127970368,2122,1655233
127970742,2124,1655607
127971112,2124,1655977
127971483,2122,1656348
127971853,2120,1656718
127972224,2116,1657089
127972594,2112,1657459
127972965,2106,1657830
127973336,2101,1658201
127973709,2094,1658574
127974079,2087,1658944
127974450,2080,1659315
127974820,2073,1659685
127975191,2064,1660056
127975561,2056,1660426
127975936,2048,1660801
127976307,2039,1661172
127976677,2032,1661542
127977050,2024,1661915
127977421,2016,1662286
127977791,2009,1662656
127978162,2002,1663027
127978533,1997,1663398
127978908,1992,1663773
127979278,1986,1664143
127979649,1985,1664514
127980020,1983,1664885
127980390,1983,1665255
127980761,1981,1665626
127981135,1982,1666000
127981505,1983,1666370
127981876,1986,1666741
127982251,1989,1667116
127982622,1993,1667487
127982992,1999,1667857
127983363,2005,1668228
127983736,2011,1668601
127984107,2018,1668972
127984477,2026,1669342
127984848,2034,1669713
127985219,2042,1670084
127985589,2050,1670454
127985960,2059,1670825
127986330,2067,1671195
127986705,2075,1671570
127987076,2083,1671941
127987446,2090,1672311
127987816,2097,1672681
127988187,2104,1673052
127988558,2109,1673423
127988933,2114,1673798
127989303,2117,1674168
127989674,2121,1674539
127990049,2123,1674914
127990419,2125,1675284
127990790,2125,1675655
127991161,2124,1676026
127991531,2123,1676396
127991906,2119,1676771
127992276,2116,1677141
127992647,2112,1677512
127993017,2106,1677882
127993388,2100,1678253
127993758,2093,1678623
127994129,2086,1678994
127994500,2079,1679365
127994870,2071,1679735
127995245,2063,1680110
127995616,2055,1680481
127995987,2046,1680852
127996357,2038,1681222
127996732,2031,1681597
127997103,2022,1681968
127997473,2015,1682338
127997843,2008,1682708
127998214,2002,1683079
127998585,1996,1683450
127998955,1992,1683820
127999326,1988,1684191
127999699,1985,1684564
128000070,1983,1684935
128000440,1981,1685305
128000810,1981,1685675
128001181,1985,1686046
128001552,1984,1686417
128001926,1986,1686791
128002297,1989,1687162
128002667,1994,1687532
128003043,2000,1687908
128003414,2005,1688279
128003784,2012,1688649
128004155,2019,1689020
128004525,2026,1689390
128004900,2035,1689765
128005270,2043,1690135
128005640,2052,1690505
128006011,2060,1690876
128006381,2068,1691246
128006752,2076,1691617
128007123,2084,1691988
128007493,2091,1692358
128007863,2098,1692728
128008238,2104,1693103
128008608,2109,1693473
128008979,2113,1693844
128009349,2118,1694214
128009724,2121,1694589
128010095,2123,1694960
128010465,2124,1695330
128010836,2124,1695701
128011207,2123,1696072
128011577,2121,1696442
128011948,2120,1696813
128012318,2115,1697183
128012690,2110,1697555
128013061,2106,1697926
128013432,2099,1698297
128013802,2093,1698667
128014173,2086,1699038
128014543,2077,1699408
128014918,2071,1699783
128015288,2062,1700153
128015658,2055,1700523
128016030,2046,1700895
128016400,2038,1701265
128016771,2029,1701636
128017141,2022,1702006
128017512,2015,1702377
128017886,2007,1702751
128018256,2001,1703121
128018627,1995,1703492
128018997,1990,1703862
128019368,1988,1704233
128019742,1984,1704607
128020112,1982,1704977
128020483,1980,1705348
128020853,1981,1705718
128021224,1982,1706089
128021594,1984,1706459
128021965,1987,1706830
128022336,1990,1707201
128022709,1995,1707574
128023079,2000,1707944
128023450,2006,1708315
128023820,2012,1708685
128024191,2020,1709056
128024561,2028,1709426
128024936,2036,1709801
128025307,2044,1710172
128025677,2052,1710542
128026050,2061,1710915
128026421,2069,1711286
128026791,2078,1711656
128027162,2085,1712027
128027533,2093,1712398
128027908,2098,1712773
128028278,2105,1713143
128028649,2110,1713514
128029020,2115,1713885
128029390,2119,1714255
128029761,2122,1714626
128030135,2124,1715000
128030505,2124,1715370
128030876,2124,1715741
128031251,2123,1716116
128031622,2121,1716487
128031992,2118,1716857
128032363,2115,1717228
128032736,2110,1717601
128033107,2105,1717972
128033477,2099,1718342
128033848,2092,1718713
128034219,2085,1719084
128034589,2077,1719454
128034960,2070,1719825
128035330,2062,1720195
128035705,2053,1720570
128036076,2045,1720941
128036446,2036,1721311
128036816,2028,1721681
128037187,2020,1722052
128037558,2014,1722423
128037933,2007,1722798
128038303,2001,1723168
128038674,1995,1723539
128039049,1991,1723914
128039419,1985,1724284
128039790,1984,1724655
128040161,1983,1725026
128040531,1983,1725396
128040906,1981,1725771
128041276,1982,1726141
128041647,1984,1726512
128042017,1986,1726882
128042388,1991,1727253
128042758,1995,1727623
128043129,2001,1727994
128043500,2006,1728365
128043870,2013,1728735
128044245,2021,1729110
128044616,2029,1729481
128044987,2037,1729852
128045357,2046,1730222
128045732,2055,1730597
128046103,2062,1730968
128046473,2070,1731338
128046843,2078,1731708
128047214,2086,1732079
128047585,2093,1732450
128047955,2099,1732820
128048326,2106,1733191
128048699,2111,1733564
128049070,2115,1733935
128049440,2119,1734305
128049810,2121,1734675
128050181,2123,1735046
128050552,2125,1735417
128050926,2124,1735791
128051297,2123,1736162
128051667,2121,1736532
128052043,2116,1736908
128052414,2116,1737279
128052784,2110,1737649
128053155,2104,1738020
128053525,2097,1738390
128053900,2091,1738765
128054270,2083,1739135
128054640,2077,1739505
128055011,2069,1739876
128055381,2061,1740246
128055752,2053,1740617
128056123,2043,1740988
128056493,2035,1741358
128056863,2028,1741728
128057238,2019,1742103
128057608,2012,1742473
128057979,2005,1742844
128058349,1999,1743214
128058724,1995,1743589
128059095,1989,1743960
128059465,1986,1744330
128059836,1984,1744701
128060207,1981,1745072
128060577,1981,1745442
128060948,1981,1745813
128061318,1981,1746183
128061690,1985,1746555
128062061,1987,1746926
128062432,1993,1747297
128062802,1997,1747667
128063173,2002,1748038
128063543,2007,1748408
128063918,2015,1748783
128064288,2022,1749153
128064658,2030,1749523
128065030,2039,1749895
128065400,2046,1750265
128065771,2054,1750636
128066141,2063,1751006
128066512,2071,1751377
128066886,2079,1751751
128067256,2086,1752121
128067627,2094,1752492
128067997,2100,1752862
128068368,2106,1753233
128068742,2112,1753607
128069112,2116,1753977
128069483,2119,1754348
128069853,2122,1754718
128070224,2123,1755089
128070594,2125,1755459
128070965,2124,1755830
128071336,2123,1756201
128071709,2121,1756574
128072079,2118,1756944
128072450,2114,1757315
128072820,2109,1757685
128073191,2103,1758056
128073561,2097,1758426
128073936,2089,1758801
128074307,2084,1759172
128074677,2076,1759542
128075050,2068,1759915
128075421,2060,1760286
128075791,2051,1760656
128076162,2043,1761027
128076533,2035,1761398
128076908,2026,1761773
128077278,2019,1762143
128077649,2011,1762514
128078020,2005,1762885
