timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
84687010,1542,15,8,7,10,9,0.404999
84688011,1712,23,7,8,5,7,0.406
84689011,1901,24,4,4,7,8,0.407
84690011,2015,23,5,5,4,4,0.408
84691010,2157,23,5,3,8,5,0.408999
84692011,2282,25,4,6,5,4,0.41
84693010,2354,20,5,5,3,7,0.410999
84694011,2399,19,4,5,5,3,0.412
84695010,2523,23,6,7,7,6,0.412999
84696011,2555,22,5,4,3,2,0.414
84697010,2608,19,5,5,4,1,0.414999
84698011,2400,11,5,3,5,4,0.416
84699010,2199,12,4,6,4,6,0.416999
84700011,2072,14,4,6,5,4,0.418
84701010,1916,9,6,7,6,8,0.418999
84702011,1790,13,6,5,4,6,0.42
84703011,1752,14,7,7,8,7,0.421
84704011,1675,15,7,7,7,8,0.422
84705010,1584,12,6,7,7,6,0.422999
84706011,1572,13,7,7,7,8,0.424
84707010,1512,17,7,8,4,6,0.424999
84708011,1750,24,7,8,7,6,0.426
84709010,1936,22,8,5,6,6,0.426999
84710011,1999,21,6,7,6,5,0.428
84711010,2166,25,4,4,4,3,0.428999
84712011,2332,20,6,7,7,6,0.43
84713010,2355,20,5,4,2,3,0.430999
84714011,2376,19,5,5,3,5,0.432
84715010,2526,24,3,6,6,4,0.432999
84716011,2591,21,5,3,5,2,0.434
84717010,2614,19,6,6,4,4,0.434999
84718011,2367,12,5,5,3,6,0.436
84719010,2200,12,5,6,6,6,0.436999
84720011,2127,12,5,6,6,6,0.438
84721010,1884,7,5,6,7,6,0.438999
84722011,1752,11,6,7,7,6,0.44
84723011,1759,17,6,7,7,7,0.441
84724011,1703,15,7,7,6,8,0.442
84725010,1564,12,7,6,7,7,0.442999
84726011,1544,16,7,7,8,7,0.444
84727010,1560,16,7,7,8,6,0.444999
84728011,1743,24,8,6,6,9,0.446
84729010,1923,25,7,7,6,6,0.446999
84730011,1988,21,6,7,6,4,0.448
84731010,2182,26,7,6,6,5,0.448999
84732011,2293,22,6,6,5,2,0.45
84733010,2303,20,4,4,3,7,0.450999
84734011,2382,22,6,7,6,4,0.452
84735010,2547,24,5,3,5,2,0.452999
84736011,2568,20,6,6,5,3,0.454
84737010,2575,19,4,3,5,2,0.454999
84738011,2368,12,4,4,4,5,0.456
84739010,2200,9,6,7,7,7,0.456999
84740011,2117,13,4,6,6,7,0.458
84741011,1892,12,6,6,7,6,0.459
84742011,1759,12,5,6,7,6,0.46
84743010,1760,13,6,7,7,7,0.460999
84744011,1659,15,7,6,6,8,0.462
84745010,1569,14,7,7,8,4,0.462999
84746011,1564,16,4,7,8,6,0.464
84747010,1543,16,7,9,4,8,0.464999
84748011,1722,24,8,6,7,7,0.466
84749010,1888,23,7,6,6,5,0.466999
84750011,2002,24,6,7,6,6,0.468
84751010,2214,25,5,5,2,4,0.468999
84752011,2291,24,6,6,6,2,0.47
84753010,2311,19,6,6,6,4,0.470999
84754011,2415,20,4,3,4,3,0.472
84755010,2536,22,6,4,1,4,0.472999
84756011,2567,24,5,4,4,4,0.474
84757010,2586,19,5,5,3,6,0.474999
84758011,2383,11,5,4,5,4,0.476
84759010,2200,10,6,7,8,4,0.476999
84760011,2108,15,6,4,5,5,0.478
84761010,1880,10,4,6,8,6,0.478999
84762011,1795,12,5,7,6,9,0.48
84763010,1719,15,8,7,7,7,0.480999
84764011,1656,15,7,8,5,5,0.482
84765010,1589,14,6,7,9,7,0.482999
84766011,1580,15,7,7,8,7,0.484
84767010,1536,16,5,6,8,6,0.484999
84768011,1729,24,6,8,3,9,0.486
84769010,1944,24,7,7,6,7,0.486999
84770011,2015,22,6,6,7,4,0.488
84771010,2154,25,6,6,6,3,0.488999
84772011,2294,24,6,5,3,4,0.49
84773010,2344,20,4,5,3,4,0.490999
84774011,2420,21,6,7,7,4,0.492
84775010,2504,24,5,4,3,5,0.492999
84776011,2566,20,3,6,6,4,0.494
84777010,2623,20,5,4,3,3,0.494999
84778011,2399,12,4,3,7,4,0.496
84779010,2174,12,5,5,5,4,0.496999
84780011,2111,15,7,8,6,7,0.498
84781010,1919,9,6,5,6,6,0.498999
84782011,1775,12,6,7,8,3,0.5
84783011,1737,15,7,7,8,5,0.501
84784011,1699,16,4,6,8,7,0.502
84785010,1599,13,7,9,6,9,0.502999
84786011,1544,15,8,5,7,8,0.504
84787010,1536,15,6,7,8,4,0.504999
84788011,1754,23,7,7,5,6,0.506
84789010,1924,22,7,5,3,8,0.506999
84790011,1972,21,5,5,6,5,0.508
84791010,2167,26,7,7,7,5,0.508999
84792011,2323,23,3,4,4,3,0.51
84793010,2346,19,6,5,4,3,0.510999
84794011,2408,21,5,2,7,5,0.512
84795010,2540,24,3,4,3,4,0.512999
84796011,2583,20,3,3,6,1,0.514
84797010,2583,18,6,5,0,1,0.514999
84798011,2368,12,4,3,7,6,0.516
84799010,2200,10,4,5,4,2,0.516999
84800011,2124,12,5,4,4,5,0.518
84801010,1872,10,5,7,8,6,0.518999
84802011,1763,14,6,8,5,7,0.52
84803010,1773,15,6,5,7,7,0.520999
84804011,1704,14,7,5,7,7,0.522
84805010,1585,14,7,5,7,7,0.522999
84806011,1550,17,6,7,8,6,0.524
84807010,1560,16,7,6,7,9,0.524999
84808011,1749,23,9,6,7,7,0.526
84809010,1918,25,6,6,7,6,0.526999
84810011,1975,19,5,5,4,4,0.528
84811010,2194,25,6,6,6,7,0.528999
84812011,2303,23,7,6,6,4,0.53
84813010,2329,21,5,3,3,4,0.530999
84814011,2399,22,6,7,5,3,0.532
84815010,2536,22,5,2,4,3,0.532999
84816011,2559,22,5,4,2,6,0.534
84817010,2592,20,3,7,6,4,0.534999
84818011,2402,12,4,2,6,3,0.536
84819010,2203,8,5,5,3,6,0.536999
84820011,2092,12,6,7,7,5,0.538
84821011,1869,11,4,5,5,4,0.539
84822011,1779,13,5,7,9,7,0.54
84823010,1755,15,7,7,7,8,0.540999
84824011,1654,15,7,5,5,4,0.542
84825010,1588,15,4,6,8,7,0.542999
84826011,1586,16,6,9,6,10,0.544
84827011,1552,13,5,7,9,5,0.545
84828011,1716,24,7,8,6,8,0.546
84829011,1937,25,7,7,8,5,0.547
84830011,2013,20,6,6,6,7,0.548
84831010,2177,22,5,4,4,4,0.548999
84832011,2269,24,5,6,7,6,0.55
84833010,2352,21,5,5,3,3,0.550999
84834011,2423,22,6,6,7,3,0.552
84835010,2547,23,3,5,1,2,0.552999
84836011,2548,19,5,4,2,5,0.554
84837010,2592,20,4,5,4,2,0.554999
84838011,2392,9,4,5,4,3,0.556
84839011,2207,12,4,4,5,6,0.557
84840011,2086,14,6,7,8,6,0.558
84841011,1894,10,5,5,5,7,0.559
84842011,1799,11,6,6,8,7,0.56
84843010,1716,14,7,5,4,6,0.560999
84844011,1663,15,6,7,7,8,0.562
84845010,1592,13,5,6,7,6,0.562999
84846011,1559,16,7,8,5,6,0.564
84847010,1515,17,6,8,8,8,0.564999
84848011,1721,23,8,6,9,6,0.566
84849010,1929,23,5,6,6,7,0.566999
84850011,2000,22,6,7,6,6,0.568
84851010,2183,25,5,5,4,3,0.568999
84852011,2299,21,6,7,7,5,0.57
84853010,2348,20,6,6,6,5,0.570999
84854011,2400,20,6,6,3,3,0.572
84855010,2508,23,6,4,3,4,0.572999
84856011,2586,23,5,4,4,2,0.574
84857010,2615,19,5,3,7,5,0.574999
84858011,2367,12,4,3,4,3,0.576
84859010,2183,10,6,7,6,7,0.576999
84860011,2142,15,4,5,4,4,0.578
84861010,1915,10,6,7,8,6,0.578999
84862011,1758,12,4,6,7,7,0.58
84863010,1732,15,7,7,7,7,0.580999
84864011,1677,14,7,7,7,7,0.582
84865010,1592,15,7,7,7,8,0.582999
84866011,1562,17,4,6,7,6,0.584
84867010,1553,15,7,8,4,6,0.584999
84868011,1728,20,6,8,7,8,0.586
84869010,1909,24,7,7,6,7,0.586999
84870011,1984,23,6,4,5,4,0.588
84871010,2207,24,4,4,6,6,0.588999
84872011,2301,22,6,6,7,5,0.59
84873010,2308,20,4,3,6,4,0.590999
84874011,2399,23,6,6,5,2,0.592
84875010,2531,24,4,4,3,6,0.592999
84876011,2584,19,6,4,4,0,0.594
84877010,2595,20,4,1,5,3,0.594999
84878011,2395,13,4,5,4,4,0.596
84879010,2208,10,6,7,7,7,0.596999
84880011,2128,14,6,6,6,6,0.598
84881010,1894,12,3,6,7,6,0.598999
84882011,1763,12,6,7,7,7,0.6
84883010,1763,15,7,7,5,6,0.600999
84884011,1686,15,7,7,7,7,0.602
84885010,1576,13,5,6,7,8,0.602999
84886011,1571,15,7,9,6,8,0.604
84887010,1571,17,6,8,7,8,0.604999
84888011,1735,23,8,6,8,6,0.606
84889010,1904,24,6,8,5,6,0.606999
84890011,2001,20,4,6,7,7,0.608
84891010,2205,25,6,7,5,3,0.608999
84892011,2288,23,6,5,3,6,0.61
84893010,2335,22,4,4,4,3,0.610999
84894011,2420,19,5,5,4,4,0.612
84895010,2541,22,5,4,3,6,0.612999
84896011,2559,19,3,4,4,2,0.614
84897010,2608,21,3,4,4,3,0.614999
84898011,2400,11,5,4,3,4,0.616
84899010,2176,11,6,6,7,6,0.616999
84900011,2108,15,5,5,4,4,0.618
84901010,1912,10,6,7,7,7,0.618999
84902011,1765,11,6,7,7,7,0.62
84903010,1750,16,6,5,5,4,0.620999
84904011,1654,16,6,7,8,7,0.622
84905010,1590,14,7,7,8,7,0.622999
84906011,1561,14,8,6,8,7,0.624
84907010,1524,16,7,8,6,10,0.624999
84908011,1736,25,7,7,8,6,0.626
84909011,1951,24,6,4,4,6,0.627
84910011,1990,20,6,6,7,7,0.628
84911010,2174,25,6,6,5,4,0.628999
84912011,2283,23,6,6,4,4,0.63
84913010,2356,19,6,6,6,6,0.630999
84914011,2430,23,6,6,5,3,0.632
84915010,2523,23,5,4,1,4,0.632999
84916011,2548,21,3,7,6,4,0.634
84917010,2624,20,3,5,3,3,0.634999
84918011,2399,12,3,6,7,4,0.636
84919010,2184,11,6,6,6,6,0.636999
84920011,2120,14,6,6,6,6,0.638
84921010,1900,10,5,5,5,5,0.638999
84922011,1767,13,4,6,9,5,0.64
84923010,1731,16,6,8,5,7,0.640999
84924011,1683,14,7,7,8,7,0.642
84925010,1606,13,6,7,7,9,0.642999
84926011,1560,14,8,6,8,6,0.644
84927010,1515,14,7,8,6,7,0.644999
