timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
304841010,2927,38,5,4,4,4,0.439
304842010,2571,24,4,6,8,3,0.44
304843010,2285,23,6,6,7,7,0.441
304844010,2182,25,4,3,4,4,0.442
304845010,1806,17,5,7,7,9,0.443
304846010,1626,19,6,8,6,8,0.444
304847010,1608,24,6,8,6,7,0.445
304848010,1469,23,7,7,10,8,0.446
304849010,1391,24,5,6,7,8,0.447
304850010,1418,25,6,9,5,7,0.448
304851010,1387,25,7,7,8,8,0.449
304852010,1714,35,9,5,5,7,0.45
304853010,1947,39,8,6,9,7,0.451
304854010,2056,34,6,7,7,7,0.452
304855010,2383,43,6,6,6,6,0.453
304856010,2527,40,3,6,5,3,0.454
304857010,2584,36,4,2,4,4,0.455
304858010,2740,41,6,7,5,4,0.456
304859010,2896,40,6,6,5,5,0.457
304860010,2874,38,6,6,6,7,0.458
304861010,2918,38,4,4,3,4,0.459
304862010,2552,24,3,7,6,5,0.46
304863010,2304,22,5,3,4,3,0.461
304864010,2176,25,4,5,3,8,0.462
304865010,1798,17,4,7,7,7,0.463
304866010,1636,19,5,7,8,6,0.464
304867010,1607,26,5,8,6,9,0.465
304868010,1483,24,5,7,7,9,0.466
304869010,1391,23,7,9,4,7,0.467
304870010,1396,25,6,8,8,8,0.468
304871010,1389,27,8,7,9,7,0.469
304872010,1704,36,7,9,4,7,0.47
304873010,1956,38,7,7,9,7,0.471
304874010,2057,35,7,6,6,7,0.472
304875010,2383,44,4,4,4,4,0.473
304876010,2541,39,7,8,4,5,0.474
304877010,2587,38,4,3,7,7,0.475
304878010,2730,39,6,7,6,4,0.476
304879010,2875,40,4,3,5,3,0.477
304880010,2881,36,4,5,3,4,0.478
304881010,2920,38,6,7,5,3,0.479
304882010,2545,24,3,6,6,7,0.48
304883010,2294,24,5,3,7,7,0.481
304884010,2192,27,7,7,6,4,0.482
304885010,1812,18,6,7,6,7,0.483
304886010,1638,19,5,4,6,7,0.484
304887010,1579,25,4,6,7,8,0.485
304888010,1479,24,7,8,6,8,0.486
304889010,1391,24,5,4,7,8,0.487
304890010,1412,25,7,9,7,8,0.488
304891010,1400,26,8,6,10,8,0.489
304892010,1717,38,8,6,7,7,0.49
304893010,1947,40,6,7,5,6,0.491
304894010,2071,37,5,4,4,7,0.492
304895010,2369,40,7,8,6,6,0.493
304896010,2528,40,6,6,7,5,0.494
304897010,2590,39,5,3,6,4,0.495
304898010,2717,39,7,7,6,5,0.496
304899010,2887,43,5,3,5,3,0.497
304900010,2907,37,4,4,4,4,0.498
304901010,2927,38,4,5,5,5,0.499
304902010,2536,23,4,6,7,7,0.5
304903010,2304,21,3,6,4,4,0.501
304904010,2182,27,6,7,5,6,0.502
304905010,1804,16,4,5,4,5,0.503
304906010,1632,20,5,7,9,8,0.504
304907010,1592,24,6,7,6,9,0.505
304908010,1486,24,6,8,4,7,0.506
304909010,1385,20,7,8,7,9,0.507
304910010,1427,28,7,7,9,6,0.508
304911010,1404,25,6,6,9,6,0.509
304912010,1703,38,9,6,7,8,0.51
304913010,1943,40,7,8,4,4,0.511
304914010,2067,37,5,5,4,4,0.512
304915010,2384,42,6,8,6,7,0.513
304916010,2532,39,5,5,3,3,0.514
304917010,2591,38,4,6,6,3,0.515
304918010,2728,37,3,6,5,3,0.516
304919010,2880,41,4,5,3,5,0.517
304920010,2914,39,6,7,7,6,0.518
304921010,2904,35,5,4,3,3,0.519
304922010,2560,23,4,5,5,3,0.52
304923010,2304,22,5,5,6,7,0.521
304924010,2159,27,6,7,7,6,0.522
304925010,1806,18,4,5,3,7,0.523
304926010,1625,20,6,9,7,7,0.524
304927010,1569,25,6,6,7,6,0.525
304928010,1480,22,6,7,8,7,0.526
304929010,1373,23,6,8,6,8,0.527
304930010,1400,27,6,7,10,8,0.528
304931010,1408,27,8,6,7,8,0.529
304932010,1724,38,8,7,7,8,0.53
304933010,1956,38,8,7,7,7,0.531
304934010,2067,37,6,8,3,5,0.532
304935010,2367,43,8,6,7,4,0.533
304936010,2548,41,4,6,6,5,0.534
304937010,2588,37,6,7,6,5,0.535
304938010,2717,39,7,6,4,3,0.536
304939010,2900,40,5,5,1,5,0.537
304940010,2902,39,6,7,7,7,0.538
304941010,2927,38,4,4,4,2,0.539
304942010,2563,24,2,6,7,6,0.54
304943010,2289,21,4,3,7,5,0.541
304944010,2162,27,5,6,7,4,0.542
304945010,1796,17,4,6,6,7,0.543
304946010,1632,21,6,8,5,6,0.544
304947010,1576,25,6,7,8,7,0.545
304948010,1486,24,6,7,7,10,0.546
304949010,1394,24,5,4,6,9,0.547
304950010,1400,27,8,6,9,6,0.548
304951010,1384,26,6,8,7,10,0.549
304952010,1707,38,8,7,9,6,0.55
304953010,1960,37,5,7,6,8,0.551
304954010,2064,36,6,8,4,6,0.552
304955010,2361,42,8,4,5,3,0.553
304956010,2528,40,6,7,8,5,0.554
304957010,2606,39,4,4,3,6,0.555
304958010,2732,38,6,7,6,5,0.556
304959010,2884,42,6,4,3,5,0.557
304960010,2880,38,5,4,6,4,0.558
304961010,2928,38,5,5,5,1,0.559
304962010,2572,25,3,7,6,5,0.56
304963010,2311,25,4,5,4,4,0.561
304964010,2176,25,6,7,6,6,0.562
304965010,1808,16,4,5,5,5,0.563
304966010,1626,21,7,8,7,10,0.564
304967010,1599,26,7,6,8,6,0.565
304968010,1464,20,4,4,5,8,0.566
304969010,1378,24,7,7,9,8,0.567
304970010,1409,27,8,6,8,8,0.568
304971010,1391,27,8,6,8,8,0.569
304972010,1707,38,8,7,7,9,0.57
304973010,1970,39,8,7,6,7,0.571
304974010,2080,33,6,7,4,4,0.572
304975010,2379,44,6,6,6,6,0.573
304976010,2527,39,6,6,5,3,0.574
304977010,2599,36,4,4,4,4,0.575
304978010,2735,40,4,5,5,4,0.576
304979010,2908,40,5,4,5,4,0.577
304980010,2911,39,6,7,7,5,0.578
304981010,2905,37,5,4,3,5,0.579
304982010,2550,25,4,3,5,2,0.58
304983010,2291,22,5,6,5,6,0.581
304984010,2183,25,5,5,4,5,0.582
304985010,1798,17,5,7,9,7,0.583
304986010,1619,20,6,8,6,8,0.584
304987010,1592,26,8,6,9,6,0.585
304988010,1479,24,6,7,8,8,0.586
304989010,1380,22,8,5,7,11,0.587
304990010,1398,27,8,6,9,7,0.588
304991010,1399,27,7,8,6,9,0.589
304992010,1709,35,7,9,7,8,0.59
304993010,1950,40,6,6,9,3,0.591
304994010,2052,35,7,6,7,8,0.592
304995010,2384,44,7,6,6,5,0.593
304996010,2546,42,6,5,3,3,0.594
304997010,2569,36,5,3,6,4,0.595
304998010,2731,39,6,7,3,4,0.596
304999010,2876,39,6,6,5,2,0.597
305000010,2891,39,5,3,4,4,0.598
305001010,2902,38,5,5,3,7,0.599
305002010,2540,22,3,7,7,5,0.6
305003010,2284,22,5,5,4,3,0.601
305004010,2200,26,6,8,6,8,0.602
305005010,1814,19,4,5,6,8,0.603
305006010,1627,21,3,7,9,6,0.604
305007010,1577,25,6,7,8,8,0.605
305008010,1466,24,7,8,4,8,0.606
305009010,1398,24,7,8,6,10,0.607
305010010,1398,26,7,6,9,5,0.608
305011010,1391,26,7,6,7,9,0.609
305012010,1718,38,8,5,6,8,0.61
305013010,1938,39,7,8,5,4,0.611
305014010,2064,33,6,8,6,7,0.612
305015010,2382,43,8,3,8,2,0.613
305016010,2532,40,6,7,4,3,0.614
305017010,2577,36,3,6,4,5,0.615
305018010,2719,41,5,5,3,7,0.616
305019010,2884,42,7,7,5,1,0.617
305020010,2900,39,6,5,3,7,0.618
305021010,2918,39,5,3,7,4,0.619
305022010,2528,23,3,6,4,3,0.62
305023010,2304,24,4,3,6,7,0.621
305024010,2185,27,4,6,5,5,0.622
305025010,1795,19,5,5,5,5,0.623
305026010,1635,22,5,7,8,7,0.624
305027010,1595,25,5,6,6,8,0.625
305028010,1469,23,7,7,7,8,0.626
305029010,1380,23,7,8,5,7,0.627
305030010,1422,28,6,8,6,10,0.628
305031010,1407,26,8,7,8,7,0.629
305032010,1711,38,8,7,8,7,0.63
305033010,1946,37,7,8,5,7,0.631
305034010,2072,34,7,7,8,7,0.632
305035010,2387,44,6,7,4,6,0.633
305036010,2544,40,6,6,6,6,0.634
305037010,2584,37,6,5,3,6,0.635
305038010,2730,40,6,6,5,2,0.636
305039010,2882,42,7,5,3,5,0.637
305040010,2912,38,6,6,6,3,0.638
305041010,2896,36,3,5,3,4,0.639
305042010,2536,23,5,3,7,6,0.64
305043010,2300,24,4,3,7,6,0.641
305044010,2160,26,6,7,6,6,0.642
305045010,1803,19,4,5,5,4,0.643
305046010,1615,21,6,8,6,8,0.644
305047010,1565,24,7,7,8,6,0.645
305048010,1473,24,7,7,8,8,0.646
305049010,1375,24,7,7,8,8,0.647
305050010,1406,27,7,7,8,9,0.648
305051010,1416,26,7,6,7,10,0.649
305052010,1727,38,8,4,5,6,0.65
305053010,1953,39,7,8,7,8,0.651
305054010,2057,36,4,5,6,7,0.652
305055010,2376,43,6,6,7,6,0.653
305056010,2543,42,6,5,2,5,0.654
305057010,2582,38,6,6,7,5,0.655
305058010,2724,38,4,4,3,5,0.656
305059010,2896,43,6,7,7,4,0.657
305060010,2912,38,5,5,3,4,0.658
